event_id,stations,network_time,ref_time,signal_type,feature_0,feature_1a,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_10,feature_11,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_24,feature_25,feature_27,feature_28,feature_29,feature_30,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_68,feature_70,feature_71
20110107T233229Z,"['2C.BB07.', '2C.BB10.', '2C.BB01.', '2C.BB12.', '2C.BB08.']",5.865946803,2011-01-07T23:32:29.842027Z,amplitude,-0.506681802,0.152336929,-0.158216807,-0.17776493,-0.973954136,0.668008818,0.729754203,0.683474034,0.62014575,0.465887625,0.465213179,-0.177720705,0.088042267,0.355736106,0.015517275,-0.546398661,-1.012032191,-0.003958283,-0.215774013,-0.637925082,0.492467675,0.130475121,-0.107032211,0.021187564,-0.687257623,-0.36051924,0.110449506,-0.096156246,-0.908045061,-0.771991127,-1.017933222,-1.164819032,-0.107117507,-1.159163008,-0.367194938,0.036871739,0.044375442
20110107T233343Z,"['2C.BB07.', '2C.BB10.', '2C.BB12.']",5.865946803,2011-01-07T23:33:43.297027Z,amplitude,-0.506681802,-0.292041512,0.873869274,0.78335455,-1.356839877,-0.372265129,-0.326364238,-0.354216967,-0.301465696,-0.170688205,-0.170922262,-1.069864966,-0.289743127,-0.183896355,-0.204642144,-0.622223902,0.264658685,-0.534058132,-0.276951202,-0.506236749,0.612857772,-0.173120443,-0.540785774,-0.040975386,-0.980704011,-0.67916656,-0.276983242,-0.535309759,-0.958512057,-1.270148652,-1.082844828,-1.361057972,0.108313879,-1.367860197,0.803656776,0.356739058,0.304834349
20110107T234723Z,"['2C.BB12.', '2C.BB08.', '2C.BB07.']",5.865946803,2011-01-07T23:47:23.417973Z,amplitude,0.506681802,-0.408798311,0.816198498,0.901762532,-0.233092814,-0.39267197,-0.420861527,-0.386514249,-0.41926277,-0.73890129,-0.744266203,-1.205563095,-0.554941425,-0.590941973,-0.24820633,-0.51386082,0.804310557,-0.813023134,-0.129983168,-0.672903835,0.473725449,-0.607651724,-0.855609617,-0.645094103,0.789111543,-0.762680277,-0.179205164,-0.858374465,-1.387673962,-1.482432591,-1.512397172,0.156224996,-0.769091935,0.162779482,-0.659888823,0.4554588,0.076413936
20110108T003636Z,"['2C.BB12.', '2C.BB07.', '2C.BB08.']",5.865946803,2011-01-08T00:36:36.262027Z,amplitude,1.266704506,-0.306824256,0.711702738,0.827174412,-0.399431788,-0.365189172,-0.404008796,-0.351745623,-0.391025597,-0.362735902,-0.363765155,-0.112209856,0.028683096,0.288839378,-0.115850484,-0.459706396,1.150738119,-0.384473812,-0.276949523,0.53636586,0.055296508,-0.441246725,0.027171083,-0.173285891,0.108498384,-0.502724614,0.274348866,0.02518528,-0.537864541,-0.678672691,-0.642919339,-0.143478535,0.865710167,-0.149207443,-0.101543482,0.029043723,-0.333429817
20110108T021423Z,"['2C.BB07.', '2C.BB01.', '2C.BB10.']",5.865946803,2011-01-08T02:14:23.892027Z,amplitude,-0.506681802,-0.534326369,0.33812027,0.602565108,2.963495274,0.113347926,-0.12624316,0.177660723,-0.072494949,-0.611181712,-0.614523408,-2.911329872,-1.461464937,-1.288911687,-0.59502334,-0.869133006,1.250075972,-0.21139272,-0.074915473,-1.325431854,-0.067076222,-0.727670841,-1.511298544,0.28762891,-0.39004151,-0.413091127,-1.146331606,-1.498232097,-1.406163434,-1.672402078,-1.513139659,-1.542640156,0.091628901,-1.551208111,1.956736626,-0.180927041,0.675891941
20110108T030014Z,"['2C.BB15.', '2C.BB08.', '2C.BB01.', '2C.BB12.']",5.865946803,2011-01-08T03:00:14.737027Z,amplitude,0,-0.28945072,0.002135977,0.211297491,2.963495274,-0.379959792,-0.309283004,-0.394468883,-0.354903788,-0.627207666,-0.630766211,-1.252057187,-0.966911973,-1.004296829,-0.338555107,-0.730619143,0.786775518,0.025258257,0.168419103,-0.623310937,0.47836792,-0.951822082,-0.944891069,0.482319208,-0.891946025,0.110806546,-0.162192815,-0.945128404,-1.632301802,-1.36438771,-1.224991887,-0.087498773,-0.385305677,-0.093278807,1.09055462,0.209900856,-0.089781887
20110108T032915Z,"['2C.BB13.', '2C.BB12.', '2C.BB11.']",5.865946803,2011-01-08T03:29:15.212027Z,amplitude,-0.506681802,-0.541842591,-0.161631288,0.024645374,2.963495274,0.327830081,0.220367024,0.328839625,0.2229345,-0.741881146,-0.747302002,-3.105609098,-1.625676749,-1.323231347,-0.252475411,-0.68914384,1.275707869,0.128974358,-0.108806161,-1.407407247,-0.14651132,-0.657469446,-1.59576524,0.546579938,-1.201645244,-0.028199534,-1.237293003,-1.576754918,-1.329233833,-1.589244899,-1.427912969,-1.369537902,0.396793816,-1.377788257,1.647120712,-0.05161384,0.669388603
20110108T034237Z,"['2C.BB08.', '2C.BB12.', '2C.BB15.']",5.865946803,2011-01-08T03:42:37.052026Z,amplitude,-0.253340901,-0.519650537,0.034636816,-0.020294058,-0.172016234,-0.121714543,-0.166391473,-0.072731054,-0.155443052,0,0,-0.273411788,-0.255062734,-0.161836154,-0.623038559,-0.581782302,-0.234295779,-0.149067392,-0.050310337,0.183608006,-0.109591322,-0.291187474,-0.261321807,-0.028751542,-0.269336118,-0.067928372,-0.258624072,-0.261293636,-0.519549723,0.100128668,-0.022326037,-0.668435801,0.414452209,-0.668992713,-0.973000105,-0.936259701,-1.112693208
20110108T034703Z,"['2C.BB03.', '2C.BB01.', '2C.BB13.', '2C.BB08.']",5.865946803,2011-01-08T03:47:03.567027Z,amplitude,-0.506681802,-0.530396071,0.029541702,-0.15160311,2.216348305,0.271859164,0.300419339,0.258167813,0.291140599,-0.750352806,-0.755935103,-3.176591351,-1.863706373,-1.763114032,-0.594624855,-0.895046101,1.261521277,-0.00288574,-0.092443562,-1.451015593,-0.178620549,-1.131469118,-1.823960353,0.5269294,-1.166209312,-0.032243801,-1.181964974,-1.809352297,-1.835085387,-1.818110942,-1.523668519,-0.693610846,0.363942345,-0.691828,1.709372355,0.245134491,0.671573248
20110108T035033Z,"['2C.BB10.', '2C.BB12.', '2C.BB13.']",5.865946803,2011-01-08T03:50:33.977027Z,amplitude,1.773386308,-0.844172204,-0.092685602,0.021886646,2.521002475,0.208495179,0.170522841,0.180443181,0.163304445,-0.649747475,-0.653627859,-3.121375936,-1.744293335,-1.579698139,-0.538052876,-0.859468875,1.275494666,0.010685225,-0.099287055,-1.377233872,-0.128059326,-0.912790316,-1.617161638,0.457331881,-1.079159125,-0.279363168,-1.119590521,-1.608322991,-1.62502536,-1.891386286,-1.74147322,-1.528296952,0.103438531,-1.537173125,1.182224442,-1.529548326,0.684996084
20110108T035303Z,"['2C.BB01.', '2C.BB03.', '2C.BB12.']",5.865946803,2011-01-08T03:53:03.507027Z,amplitude,-0.506681802,-0.505425856,0.760340769,0.952022724,-0.244537775,-0.471482503,-0.636749835,-0.384018868,-0.561580998,0,0,-1.717385197,-1.308085481,-1.697708998,-0.732734197,-0.899294077,0.652614074,-0.342838538,-0.307847457,-0.705126051,0.39995565,-0.967552194,-1.120775511,0.351379833,-0.681581093,-0.215544898,-0.509872304,-1.122209704,-1.346459632,-1.582941301,-1.409064055,-0.476957408,0.22542785,-0.480980898,1.129542608,-0.0846073,0.492421708
20110108T035656Z,"['2C.BB08.', '2C.BB13.', '2C.BB12.']",5.865946803,2011-01-08T03:56:56.182973Z,amplitude,-0.253340901,-0.83752902,0.911696054,1.088271508,0.644268744,-0.532882545,-0.615163298,-0.528016792,-0.565933897,-0.020654741,-0.020664535,-0.425148223,-0.253778282,-0.085905486,-0.472106719,-0.640226113,-0.054210538,-0.409175247,-0.321651999,-0.156082178,0.013837463,-0.399435724,-0.35899277,-0.200429844,0.236644482,-0.406728979,-0.105613903,-0.363919016,-0.899681833,-0.193616947,0.013919416,0.083341991,0.462897166,0.08466667,-0.991623731,-0.216542193,-1.108220443
20110108T040111Z,"['2C.BB11.', '2C.BB12.', '2C.BB03.']",5.865946803,2011-01-08T04:01:11.852026Z,amplitude,-0.506681802,-0.90447628,0.979322184,1.032965991,-0.153318509,-0.651258317,-0.591841287,-0.621321236,-0.600906757,-0.752032477,-0.757647209,-2.820318848,-1.483364794,-1.344476755,-0.525443097,-0.784363264,1.183125802,-0.499587052,-0.150122496,-1.273418244,-0.164915038,-0.698604364,-1.290283087,0.232843227,-1.057710363,-0.399235204,-0.738785159,-1.290237002,-1.629175833,-1.299552814,-0.746094118,-1.119388314,0.652825963,-1.127745528,0.758273579,-1.248273326,0.618493105
20110108T041201Z,"['2C.BB03.', '2C.BB13.', '2C.BB12.']",5.865946803,2011-01-08T04:12:01.717026Z,amplitude,1.013363604,-0.585761945,0.092545596,0.410409013,0.640945869,-0.290845345,-0.283178634,-0.284950118,-0.268094706,-0.74578114,-0.751275874,-1.045309024,-0.876845996,-1.021213199,-0.582315288,-0.830117229,0.543321526,-0.368691331,-0.286871432,-0.425845231,0.631392711,-0.689200573,-0.813201003,0.448634639,-0.988538614,-0.213127857,-0.38110173,-0.813443305,-1.036624954,-1.294031009,-1.15333419,-1.449325817,-0.290421981,-1.451377002,0.653307669,-0.873564351,0.050344738
20110108T041505Z,"['2C.BB07.', '2C.BB12.', '2C.BB01.']",5.865946803,2011-01-08T04:15:05.697027Z,amplitude,-0.506681802,-0.856323719,0.264961458,0.625201699,2.607933863,-0.04709695,-0.239109484,0.006008226,-0.199113434,-0.540332675,-0.54282624,-3.00138161,-1.676857697,-1.639629457,-0.591019372,-0.883054028,1.223123821,-0.269133709,0.02238709,-1.333767367,-0.068419925,-1.097225347,-1.639093935,0.31354435,-1.636620307,-0.358558649,-1.00695392,-1.628005221,-1.738693402,-2.002434542,-1.806501829,-0.821546582,0.31842413,-0.825819774,2.216065142,0.336317324,0.673808471
20110108T042651Z,"['2C.BB13.', '2C.BB16.', '2C.BB12.']",5.865946803,2011-01-08T04:26:51.287973Z,amplitude,-0.506681802,-0.435288467,0.705065837,0.738361045,-0.220641275,-0.180237634,-0.229896756,-0.219208548,-0.19997789,0.29419762,0.293931638,-0.071155452,0.016422752,0.317374613,-0.348189287,-0.576711308,0.090893875,-0.068693436,-0.218698776,0.392123104,0.926982829,-0.279268457,-0.026100085,-0.225041646,0.142234123,-0.299686271,0.132187601,-0.025283766,-0.434840365,-0.621235196,-0.425066415,0.129883476,-0.031706769,0.132964477,-1.126990354,-0.394253937,-0.993705537
20110108T043416Z,"['2C.BB13.', '2C.BB12.', '2C.BB11.', '2C.BB07.']",5.865946803,2011-01-08T04:34:16.757026Z,amplitude,2.28006811,0.117224648,-0.477965844,-0.539741672,0.353320574,0.793563931,0.869171463,0.639054574,0.763714377,0.256625622,0.256428464,-0.188664742,-0.061496014,0.168880791,-0.345170235,-0.518503692,-0.86425312,-0.354567807,-0.271116053,0.011578112,0.821164603,-0.185287008,-0.235461758,-0.160982126,-0.706391966,-0.551965733,-0.126463776,-0.234057228,-0.813352613,-1.014871513,-0.928491899,-1.184790707,0.132968837,-1.190926369,0.226248246,-0.137415777,-0.511537344
20110108T044246Z,"['2C.BB07.', '2C.BB13.', '2C.BB12.']",5.865946803,2011-01-08T04:42:46.507973Z,amplitude,1.013363604,-1.335076717,0.634209617,0.758109737,-0.586195115,-0.247429127,-0.385299238,-0.179066881,-0.325854269,-0.438588878,-0.440141277,-0.652513681,-0.524643946,-0.497988925,-0.422136528,-0.760667454,0.308617319,-0.165071041,-0.21895955,-0.310114838,0.768262146,-0.553333596,-0.628793742,-0.087352708,-0.518474369,-0.546954109,-0.13809044,-0.624486163,-1.141617871,-1.337554484,-1.220800157,-1.370026795,0.171354188,-1.376191891,-0.202987475,0.164040595,0.394095894
20110108T044515Z,"['2C.BB13.', '2C.BB12.', '2C.BB08.']",5.865946803,2011-01-08T04:45:15.972027Z,amplitude,-0.506681802,-1.152936587,1.11922305,1.156707764,0.307353967,-0.470282361,-0.477128541,-0.465072166,-0.466576184,-0.288386671,-0.289027222,-0.741156881,-0.53707701,-0.545026928,-0.459965753,-0.783446231,0.410118656,-0.265262576,-0.260839056,-0.358373328,0.643435131,-0.337717929,-0.501054594,-0.304450465,-0.566193547,-0.662341813,-0.358902947,-0.498129252,-0.558159769,-0.782710055,-0.666110264,-1.141055167,0.128812359,-1.146831974,0.74806521,-0.648713269,-0.144944693
20110108T044832Z,"['2C.BB08.', '2C.BB13.', '2C.BB10.']",5.865946803,2011-01-08T04:48:32.027027Z,amplitude,-0.506681802,-0.487247258,1.001344949,1.140577263,0.492896357,-0.502030016,-0.539437717,-0.443675337,-0.521284329,-0.273108134,-0.273682356,-0.865401497,-0.663397767,-0.694720136,-0.422944267,-0.785590721,0.467970042,-0.308104336,-0.098246691,-0.435452087,0.570582436,-0.504243591,-0.691736619,-0.146481382,-0.315180224,-0.424559387,-0.30917774,-0.692256361,-0.998038561,-1.274879685,-1.148092298,-0.242989261,-0.252706838,-0.242889509,0.626950219,0.056725571,-1.098111799
20110108T045046Z,"['2C.BB08.', '2C.BB01.', '2C.BB07.', '2C.BB13.', '2C.BB12.']",5.865946803,2011-01-08T04:50:46.992026Z,amplitude,0,0.027265754,0.52641053,0.485011857,0.79902586,-0.310230971,-0.238203077,-0.274902829,-0.255635717,-0.587823941,-0.590866651,-0.654657187,-0.348610116,-0.261629407,-0.394400632,-0.702911411,0.334744741,-0.36506123,-0.139332286,-1.25396538,0.674626125,-0.472799267,-0.536889295,-0.038917733,-0.817499373,-0.066303218,-0.144504062,-0.537878196,-0.983292071,-1.184015027,-1.054955358,-0.110604251,0.185710103,-0.116051437,0.782896975,-0.730205644,0.33398614
20110108T045547Z,"['2C.BB12.', '2C.BB10.', '2C.BB07.']",5.865946803,2011-01-08T04:55:47.112026Z,amplitude,-0.506681802,-0.840758154,0.516593965,0.783006684,-0.150807148,-0.216869473,-0.353615705,-0.175923042,-0.320105901,-0.432006614,-0.433508026,-2.423999025,-1.205766664,-1.227819306,-0.422458661,-0.745862361,1.115101522,-0.640295046,0.040029985,-1.143213717,0.066703802,-0.635583708,-1.23078925,0.07035807,-0.947484706,-0.589118918,-0.793892514,-1.224390506,-1.42083986,-1.495829121,-1.573217709,-1.640759094,-0.722380114,-1.64480891,1.513539242,0.270543353,0.55899888
20110108T045656Z,"['2C.BB08.', '2C.BB12.', '2C.BB13.']",5.865946803,2011-01-08T04:56:56.317026Z,amplitude,-0.506681802,-0.374277926,0.216255532,0.257024829,1.331425928,-0.161557316,-0.113512537,-0.170305672,-0.1063918,0.380430362,0.379976906,-0.163297505,-0.153219788,0.045901149,-0.366736959,-0.702938215,-0.394725439,-0.091682037,-0.176900385,0.134458919,0.71350639,-0.330467232,-0.219668322,-0.112374799,-0.59887747,-0.420398638,0.093059007,-0.220028792,-0.647576123,-0.860625078,-0.77570417,-1.246801982,-0.198818541,-1.25366809,0.301300572,-0.308931096,-0.492125804
20110108T045832Z,"['2C.BB15.', '2C.BB13.', '2C.BB12.', '2C.BB08.']",5.865946803,2011-01-08T04:58:32.637973Z,amplitude,-0.506681802,0.214918889,-0.605028244,-0.570357559,2.651915096,0.219389176,0.184323338,0.220458061,0.166578941,-0.508713289,-0.510881891,-0.105965039,-0.255809126,-0.207015346,-0.302352135,-0.709591182,-0.371397284,0.092892519,0.017806212,0.126707675,0.046313481,-0.371250507,-0.329286088,0.429738372,-0.694528974,-0.046196516,-0.287435493,-0.324685018,-0.589656907,-0.831018051,-0.732673187,-1.564378378,-0.194346306,-1.570656386,0.151432451,0.444853219,-0.534093294
20110108T050216Z,"['2C.BB15.', '2C.BB13.', '2C.BB12.']",5.865946803,2011-01-08T05:02:16.077027Z,amplitude,0.760022703,-0.72345659,0.181661419,0.220031808,0.755851132,-0.050059094,-0.219629041,0.059574179,-0.115311502,-0.440193915,-0.441758917,-0.630444141,-0.452286844,-0.419415429,-0.380477583,-0.536365216,0.458613155,-0.461463411,-0.016915633,-0.309264467,0.094066623,-0.368105765,-0.57601405,-0.272303944,-0.104823009,-0.166178762,-0.305814161,-0.567922145,-0.921068659,-0.623185195,-0.493003316,-0.165296439,-0.023387832,-0.162808496,0.990755883,-1.19421766,0.287211218
20110108T055017Z,"['2C.BB08.', '2C.BB01.', '2C.BB12.']",5.865946803,2011-01-08T05:50:17.192027Z,amplitude,-0.253340901,-0.572714461,1.074846748,1.414395739,1.44315264,-0.414902263,-0.614986993,-0.32209809,-0.53439454,-0.396176628,-0.397419559,-2.025854972,-0.974900126,-0.899616886,-0.255382086,-0.699041092,0.942084321,-0.492963027,0.056376618,-0.984558331,0.22110117,-0.286138479,-0.915317422,-0.268498217,-0.642564801,-0.538354448,-0.638490561,-0.913133598,-1.129808789,-1.45427129,-1.248886061,-1.139863988,0.218789778,-1.146219095,1.692915731,-0.362329515,0.680607553
20110108T055500Z,"['2C.BB12.', '2C.BB08.', '2C.BB13.']",5.865946803,2011-01-08T05:55:00.707973Z,amplitude,0,-1.051663893,0.628790995,0.595862051,0.067913719,-0.284242773,-0.293825235,-0.282206742,-0.277676046,-0.46197845,-0.463721232,-0.388566658,-0.440127183,-0.465037396,-0.138488751,-0.498299325,-0.01951067,-0.004807235,0.087212536,-0.206312427,-0.053076503,-0.488974884,-0.566457332,-0.38510648,-0.200612917,-0.478335055,-0.233882028,-0.566816598,-1.081264609,-0.221544538,-0.064385088,-0.109422391,-0.669647138,-0.107343375,-0.225907077,-1.812590677,-0.492486353
20110108T062531Z,"['2C.BB13.', '2C.BB07.', '2C.BB08.']",5.865946803,2011-01-08T06:25:31.752026Z,amplitude,-0.506681802,-0.937856582,0.236825902,0.491401245,-0.566381467,-0.238175122,-0.22569226,-0.279101165,-0.214119052,-0.446669396,-0.448285927,-2.658801963,-1.190355367,-1.023021123,-0.041492415,-0.496970181,1.165741167,-0.443151105,0.053364166,-1.266608883,-0.010169495,-0.765065821,-1.354636772,-0.000722749,-1.129677485,-0.415510094,-0.810694839,-1.349920197,-1.615803301,-1.860284018,-1.675170882,-1.516767495,0.135663449,-1.525593057,1.188087241,-0.14907273,0.676433463
20110108T064122Z,"['2C.BB12.', '2C.BB15.', '2C.BB08.', '2C.BB13.']",5.865946803,2011-01-08T06:41:22.827027Z,amplitude,-0.506681802,0.338337787,0.011860488,0.052248061,0.612703854,-0.204845042,-0.213864871,-0.198301914,-0.198979361,-0.016119356,-0.016126608,0.280891272,0.215896129,0.506065964,0.13372288,0.23020381,-0.136394808,0.065871479,-0.012056573,0.708299108,-0.389832124,-0.10584237,0.236384831,-0.109350737,0.359036914,0.355817552,0.238845134,0.234769642,0.129398276,0.02477207,0.078509236,0.113973135,-1.033529141,0.118175955,-1.264497397,0.07022154,-3.653922256
20110108T064324Z,"['2C.BB08.', '2C.BB01.', '2C.BB07.']",5.865946803,2011-01-08T06:43:24.057027Z,amplitude,-0.506681802,-0.349800008,0.011860488,0.052248061,-0.192492036,-0.070566163,-0.040044602,-0.099240531,-0.052801523,-0.465893462,-0.467669548,0.115365565,-0.011135026,0.07188595,-0.343224723,-0.665273587,0.029456286,-0.082776681,-0.012056573,0.688214926,1.215895815,-0.522738565,0.019272247,-0.109350737,0.263289208,-0.050325546,0.282694544,0.01861925,-0.395480053,-0.529111058,-0.511422406,-0.709032553,-1.033529141,-0.705355865,-0.459183804,0.07022154,-0.853793773
20110108T065621Z,"['2C.BB08.', '2C.BB07.', '2C.BB12.']",5.865946803,2011-01-08T06:56:21.732973Z,amplitude,2.28006811,-1.03454694,0.630436562,0.496471191,2.963495274,-0.11724825,-0.092325019,-0.052559432,-0.066031696,-0.544269598,-0.546805831,-2.7652132,-1.397727683,-1.382499331,-0.167114147,-0.621823133,1.201955931,-0.107421998,0.072906714,-1.258824283,-0.016226234,-0.890716942,-1.51528951,-0.324053553,0.602815915,-0.150584563,-0.857132306,-1.503968544,-2.118178606,-1.215427355,-1.776099413,0.006728918,0.007700071,0.011428183,1.79505517,-1.155531914,0.676262155
20110108T131057Z,"['2C.BB12.', '2C.BB07.', '2C.BB10.']",5.865946803,2011-01-08T13:10:57.932027Z,amplitude,0.253340901,-0.775806762,-0.123039901,0.064577819,2.963495274,0.096158559,-0.065170905,0.131645608,-0.063113198,-0.640063893,-0.643803546,-2.73006198,-1.349128909,-1.326069614,-0.534132575,-0.858447539,1.218223766,-0.532760974,-0.03911039,-1.243371628,-0.042131615,-0.794312332,-1.47054894,0.539679504,-1.231237281,-0.018864078,-1.075234815,-1.458126688,-1.455308814,-1.538154306,-1.552793624,-1.517807535,-0.01082382,-1.523173945,2.266813356,0.254040885,0.675569575
20110108T131634Z,"['2C.BB07.', '2C.BB01.', '2C.BB10.']",5.865946803,2011-01-08T13:16:34.942973Z,amplitude,2.28006811,-1.124118311,-0.269579133,-0.158855282,-0.19228521,0.28340547,0.178043505,0.29808185,0.167326632,-0.582661352,-0.585640627,-1.407390258,-0.794141961,-0.89075123,-0.408507821,-0.786947687,0.328423812,-0.306237244,-0.061136524,-0.612287082,0.138755438,-0.502885774,-0.815131314,0.106181131,-1.12285587,-0.070209266,-0.440120508,-0.8139392,-1.141339708,-0.967978522,-1.204784413,-1.170157451,-0.774760721,-1.171892916,0.990917005,-0.079843489,0.182709559
20110108T133426Z,"['2C.BB12.', '2C.BB07.', '2C.BB10.']",5.865946803,2011-01-08T13:34:26.127027Z,amplitude,1.013363604,-0.80086037,0.922062352,1.064364116,-2.064993264,-0.457219411,-0.49232278,-0.41711131,-0.450027769,0.149575707,0.14952449,-0.337024009,-0.378668655,-0.321972165,-0.65397229,-0.609061349,-0.996528701,-0.238857414,-0.309076945,0.111533409,0.469627963,-0.456931054,-0.377280315,-0.173172551,0.061007178,-0.238745621,0.132525438,-0.377741932,-0.785820576,-0.648260825,-0.90726705,-0.139292718,-1.818936646,-0.13211337,-0.674395695,0.230235917,0.132305576
20110108T133911Z,"['2C.BB06.', '2C.BB10.', '2C.BB07.']",5.865946803,2011-01-08T13:39:11.182027Z,amplitude,1.773386308,-1.11144677,0.135388553,0.405407853,0.789156811,0.248839992,-0.014665922,0.307394041,0.02282938,-0.652038925,-0.655953164,-1.46010373,-0.679890076,-0.682811639,-0.727149848,-0.945303282,0.29422427,-0.23680892,-0.143782676,-0.6436829,0.469385859,-0.727573646,-0.733028666,0.148993945,-1.087347572,-0.366196808,-0.381971582,-0.736995911,-1.069768383,-1.25169473,-1.156250186,-1.06595753,0.259047045,-1.072856286,0.098580875,0.232195201,0.382212174
20110108T134834Z,"['2C.BB06.', '2C.BB12.', '2C.BB15.']",5.865946803,2011-01-08T13:48:34.617027Z,amplitude,0.760022703,-0.354831152,0.22583285,0.076729873,1.125830453,0.05531284,0.054855476,0.058779092,0.082564251,-0.614689734,-0.618078067,-0.591747719,-0.57275533,-0.627520909,-0.705529422,-0.485480568,0.181942467,-0.177096768,-0.195879082,-0.007428255,-0.088674045,-0.535314812,-0.485529248,-0.095478535,-0.258643932,-0.222814308,0.132987624,-0.488292741,-0.947647505,-1.075438662,-1.034815854,-1.033407688,0.42410244,-1.035115604,-0.408560579,-0.452760076,-0.053299867
20110108T135245Z,"['2C.BB06.', '2C.BB10.', '2C.BB07.']",5.865946803,2011-01-08T13:52:45.712973Z,amplitude,1.266704506,-0.983211883,0.806106736,0.845050028,0.565870405,-0.157574087,-0.188817153,-0.145877329,-0.159672101,-0.623226904,-0.626730673,-0.454590601,-0.396344225,-0.336795071,-0.917755456,-1.008461415,-0.51311593,-0.337071612,-0.269512694,0.013881663,0.87508137,-0.645301458,-0.289056751,-0.281472788,-0.167923913,-0.41086628,0.207892961,-0.287887977,-0.747224644,-0.883878276,-0.85250203,-1.084953932,-0.323893828,-1.088488154,-0.103762758,0.25162755,0.112924825
20110108T140829Z,"['2C.BB12.', '2C.BB07.', '2C.BB10.']",5.865946803,2011-01-08T14:08:29.482974Z,amplitude,2.28006811,-0.361481344,0.500284566,0.491528203,-0.155664892,-0.367255598,-0.329112176,-0.38099239,-0.33515217,-0.158267245,-0.158471348,-0.15512205,-0.319021709,-0.347193388,-0.769205303,-0.658692812,-0.100764225,-0.431310666,-0.329601422,0.069877751,0.497617654,-0.664874414,-0.423964789,-0.352880863,0.416935877,-0.468818887,0.125884753,-0.413963149,-0.935991754,-0.561649374,-1.018034281,-0.412389523,-0.273353995,-0.404868067,0.538270859,-0.182945954,-0.319706514
20110108T142030Z,"['2C.BB01.', '2C.BB12.', '2C.BB10.']",5.865946803,2011-01-08T14:20:30.852973Z,amplitude,1.013363604,0.156575011,0.497461622,0.436464081,-0.179119264,-0.118252651,-0.140485969,-0.044076294,-0.14107037,0.279827081,0.279588409,-0.236873692,-0.262580385,-0.124528944,-0.589478641,-0.698304615,-0.560338018,-0.284905877,-0.214880186,-0.021003608,0.812602767,-0.451609316,-0.353494065,-0.204103116,-0.067256507,-0.266329965,0.094179316,-0.348941799,-0.800189039,-0.441312198,0.005368673,-0.736089841,-0.252428476,-0.726781181,0.785860993,0.336507209,-0.204610298
20110108T150412Z,"['2C.BB12.', '2C.BB16.', '2C.BB08.', '2C.BB07.', '2C.BB03.']",5.865946803,2011-01-08T15:04:12.502027Z,amplitude,0.760022703,0.419480307,0.65661324,0.595938075,-0.349003163,-0.027461216,-0.036103733,-0.053336053,0.014616355,-0.817704677,-0.824704083,-0.344757099,-0.258657015,-0.112056173,-0.54193622,-0.476002286,-0.18752824,-0.235347325,-0.219363189,-0.593919461,-0.119177162,-0.531573024,-0.320467551,-0.432570676,0.223631927,-0.567944061,0.225941307,-0.316958213,-0.883110351,-1.023273722,-0.798971428,-0.07394148,-0.298502826,-0.065733061,-0.336521967,-0.03994745,-0.160553894
20110108T151037Z,"['2C.BB16.', '2C.BB03.', '2C.BB01.']",5.865946803,2011-01-08T15:10:37.442027Z,amplitude,2.28006811,-1.801921372,0.66135773,1.028010032,2.298953174,-0.194276589,-0.421361666,-0.115712151,-0.361352144,-0.435677957,-0.437207671,-2.881124649,-1.527700224,-1.561323862,-0.613434135,-0.89090283,1.224978088,-0.206422432,0.003877582,-1.289117097,-0.03041098,-0.995196964,-1.545742295,0.095200278,-0.405074066,-0.514452269,-0.619941373,-1.540482253,-2.186759557,-2.27452628,-2.211003936,-1.31132185,0.265626358,-1.311855968,1.270957685,0.088539679,0.682328336
20110108T151936Z,"['2C.BB16.', '2C.BB12.', '2C.BB13.']",5.865946803,2011-01-08T15:19:36.702027Z,amplitude,-0.506681802,-0.86790032,-0.230447114,-0.061902754,1.809832386,0.448359547,0.372917926,0.43081368,0.371394543,-0.658040509,-0.662044431,-3.185903,-1.867434859,-1.759394101,-0.671039727,-0.880092828,1.262281388,0.013968167,-0.060070514,-1.393852307,-0.198526743,-1.052284842,-1.7386083,0.55621256,-1.321371904,-0.036482536,-1.263102862,-1.726144006,-1.711966343,-1.584409596,-1.253590642,-1.385073483,0.296570511,-1.392729147,1.287991522,0.383772105,0.630996554
20110108T155656Z,"['2C.BB14.', '2C.BB13.', '2C.BB12.']",5.865946803,2011-01-08T15:56:56.252973Z,amplitude,2.026727209,0.568095573,-0.597211265,-0.527664973,2.015548376,0.313565967,0.371362269,0.289052106,0.31426691,-0.413198251,-0.414560033,-0.066979821,0.235087693,0.72924372,-0.589478378,-0.737493824,1.203115705,-0.188955409,0.109409288,0.762046452,1.269958958,-0.088517355,0.270943796,-0.192330819,-0.496865046,-0.42029152,0.367763932,0.271697216,-0.200010384,-0.360775537,-0.311141862,-0.933832362,-0.29126946,-0.935525409,0.826537804,0.379864656,0.40877994
