event_id,stations,network_time,ref_time,feature_0,feature_1a,feature_3,feature_4,feature_5,feature_10,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_24,feature_27,feature_28,feature_29,feature_30,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_68,feature_70,feature_71,kmeansLabels
20110111T142858Z,"['2C.BB01.', '2C.BB15.', '2C.BB10.', '2C.BB13.']",5.865946803,2011-01-11T14:28:58.587973Z,-0.506681802,-0.122741384,0.040231794,1.229317961,0.108730103,0.191499927,0.064310054,-0.112354558,-0.190847862,-0.109431867,-0.246494987,0.017139581,0.340755313,0.144775194,0.164661923,0.26989195,-0.400373738,0.375755429,-0.563725776,0.488728247,-0.113274046,-0.318929492,-0.299093808,-0.139014837,-0.337823837,0.099388192,-0.755106598,0.249792841,0.156824386,-0.641519511,4
20110111T143750Z,"['2C.BB08.', '2C.BB13.', '2C.BB07.']",5.865946803,2011-01-11T14:37:50.847973Z,1.773386308,-0.783398819,0.29449161,1.08893483,0.088650809,0.41324989,-0.250104541,-0.155974861,0.040063556,-0.670942158,-0.423363018,-0.907433457,-0.084404397,-0.151580131,0.182414333,0.026218703,-0.250118797,0.008096727,0.155097928,0.150699531,0.013491755,-0.196286542,-0.247788358,-0.295671246,-0.180360145,0.483897642,-0.530819984,-0.621634211,-0.458172672,-0.721154871,4
20110111T144247Z,"['2C.BB10.', '2C.BB08.', '2C.BB16.', '2C.BB12.']",5.865946803,2011-01-11T14:42:47.812973Z,2.026727209,0.277699427,0.065554456,0.804600079,-0.360124548,-0.294974532,-0.274614212,-0.073079312,0.082060924,-0.35778016,-0.098799426,0.043017628,-0.187670055,-0.329977012,-1.308903658,-0.576607632,-0.202099952,0.094320941,-1.137181506,0.547803953,0.036276122,0,0.197690233,0.25432244,0.209867191,0.768022568,0.01468627,-1.223991678,-0.277084971,-0.731797166,4
20110111T144616Z,"['2C.BB08.', '2C.BB12.', '2C.BB17.']",5.865946803,2011-01-11T14:46:16.592026Z,-0.506681802,-0.390381823,0.283885184,1.640059481,-0.011452166,-0.821091282,-0.40331853,-0.431438926,-0.412577422,-0.417307196,-0.342881649,-0.108498742,-0.300654512,-0.180363445,-0.165325151,-0.527393248,-0.447361013,0.15869658,0.076607999,0.696895527,-0.138676739,-0.489547066,-0.58889913,-0.313717073,-0.269332182,1.091903811,0.250547821,-0.597167472,-0.931300725,-1.288791825,1
20110111T145057Z,"['2C.BB08.', '2C.BB14.', '2C.BB16.']",5.865946803,2011-01-11T14:50:57.847973Z,0,-1.177253408,0.07573137,1.044532463,0.10337459,-0.370476954,-0.185677219,-0.010635953,0.292439412,-0.429811383,-0.023862211,1.298447448,0.42709449,-0.046041768,0.377217931,-0.825842509,-0.056649802,0.031523895,0.971345952,0.66778831,-0.062489699,0.020830841,0.192142623,0.106992487,0.40872035,1.054665391,0.327947393,0.958443884,-0.273097047,0.011394845,1
20110111T145259Z,"['2C.BB14.', '2C.BB07.', '2C.BB12.']",5.865946803,2011-01-11T14:52:59.602027Z,0,-0.387818367,0.07573137,1.044532463,-0.171527394,-0.694485835,-0.238304952,-0.426566496,-0.454717368,-0.514214712,-0.106269289,1.296661184,0.384332047,-0.0887555,0.282670958,-0.29984696,-0.341829098,-0.409299504,0.603071625,-0.489468223,-0.290512483,-0.283951681,-0.206113923,0.24552493,-0.448068109,0.264883887,-1.936602746,1.223968117,-0.308532883,0.295914482,4
20110111T145546Z,"['2C.BB16.', '2C.BB08.', '2C.BB13.', '2C.BB12.']",5.865946803,2011-01-11T14:55:46.227027Z,-0.506681802,-0.393282852,0.489100005,0.148373368,-0.372488442,-0.521346482,-0.972112505,-0.544357465,-0.54267148,-0.271934756,-0.574117298,0.311286241,-0.411040931,-0.381219315,-1.284877173,-0.359025692,-0.408639984,0.006252598,-0.570454089,-0.004083687,-0.501241303,-0.603861642,-0.728833373,-0.829557016,-0.572726373,0.311863839,0.542248829,0.332730072,-1.053501657,-0.520245283,8
20110111T150029Z,"['2C.BB08.', '2C.BB07.', '2C.BB12.']",5.865946803,2011-01-11T15:00:29.012026Z,-0.506681802,-0.351274069,0.447596764,1.125098881,-0.192586123,-0.575741592,-0.259116054,-0.108144118,0.139973075,-0.63323546,-0.01419198,-0.709819602,-0.256788863,-0.21706372,0.456360353,-1.095196344,-0.162566257,0.340034361,0.915972744,0.494192851,-0.033935212,0.070864765,0.108863674,0.494536793,-0.228893786,0.571483314,0.279591787,0.064454988,0.074965643,-1.228034518,1
20110111T152055Z,"['2C.BB06.', '2C.BB11.', '2C.BB13.']",5.865946803,2011-01-11T15:20:55.972973Z,-0.506681802,-1.062521009,2.424814202,-1.150594796,-1.762320457,2.374356885,1.363809662,1.867134075,2.586277667,2.865495089,2.250725249,6.192752484,7.927433547,5.162396142,2.805027671,0.42623752,2.03013568,-0.568474341,-0.485419467,-0.469031251,3.599177466,3.537080711,2.486764525,2.083455001,2.211776327,0.275933638,-0.526046171,-0.984024554,-3.630101885,-0.789082979,2
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
20110111T152238Z,"['2C.BB11.', '2C.BB08.', '2C.BB10.']",5.865946803,2011-01-11T15:22:38.227027Z,-0.506681802,-1.344604605,0.308177167,0.424346917,-0.436228117,-0.066141243,-0.656875354,-0.671182322,-0.725625109,-0.603989305,-0.197420059,0.304480038,-0.265848796,-0.300254372,-0.337113293,-0.936905339,-0.318069302,0.116468003,-0.034085643,0.084084297,-0.664598131,-0.670847766,-0.343284805,-0.38259652,-0.052632981,0.501906475,-0.440838071,0.161238284,0.26365167,-0.164477883,4
20110111T152404Z,"['2C.BB08.', '2C.BB10.', '2C.BB16.', '2C.BB07.', '2C.BB11.']",5.865946803,2011-01-11T15:24:04.167027Z,0,0.083286506,0.444800005,-0.585058115,-0.32264653,0.11629214,-0.19202126,-0.412115136,-0.48829886,-0.527919491,0.121921816,-0.10152339,-0.275713672,-0.301407357,-1.418844021,-1.348430427,-0.268173938,-0.01312916,0.383589524,0.389233276,-0.181979494,-0.438365347,-0.261400296,0.297957799,-0.412196668,0.889462367,-0.605369261,-0.810057793,-0.287855228,-2.51321331,1
20110111T152916Z,"['2C.BB11.', '2C.BB10.', '2C.BB07.', '2C.BB16.']",5.865946803,2011-01-11T15:29:16.747973Z,-0.506681802,0.687037438,-0.187756971,1.066101549,0.153318139,0.54683249,-0.092940847,-0.085186792,0.135763068,-0.39151795,0.329178069,-0.643738691,-0.263394424,-0.215438783,0.567787471,-1.503581735,0.041641855,0.356991662,1.929644606,0.367675138,-0.253284722,0.074395834,0.246560014,0.684603849,-0.005464838,0.687994078,-1.156813211,-0.674286065,0.213881042,-1.279805216,1
20110111T153212Z,"['2C.BB11.', '2C.BB07.', '2C.BB13.']",5.865946803,2011-01-11T15:32:12.117027Z,0.253340901,-0.44887335,0.830152013,-0.502258117,-0.410406871,-0.948773146,-1.051572219,-0.576103819,-0.554548195,-0.482789443,-0.435526622,0.7025314,-0.315406306,-0.107552466,-0.609692713,-0.827942197,-0.333549258,0.149025213,1.225539548,0.211642812,-0.649711369,-0.711519441,-0.715876521,0.173710173,-0.753087761,0.088413397,-1.414470786,1.199725663,4.83E-05,0.441070413,8
20110111T154334Z,"['2C.BB13.', '2C.BB07.', '2C.BB11.']",5.865946803,2011-01-11T15:43:34.152027Z,2.026727209,-0.378956472,0.069378299,0.252839511,-0.158836414,0.253724345,-0.800838489,-0.448779754,-0.407144182,-0.555682145,-0.310005108,0.31100333,-0.177755302,-0.176581593,-0.384644687,-1.269542306,-0.412666419,0.432161787,0.033400307,0.412867588,-0.4321732,-0.540821276,-0.707096043,-1.022715994,-0.401290759,0.516606667,1.241736338,0.536141838,-0.993471841,0.378292058,8
20110111T154413Z,"['2C.BB07.', '2C.BB16.', '2C.BB13.']",5.865946803,2011-01-11T15:44:13.517026Z,1.013363604,-0.644749966,0.139587643,2.427388263,0.15710654,-0.671299287,-3.437945919,-2.158215669,-1.831299963,-0.677148965,-0.811394868,1.293899607,0.318795433,-0.084075942,-1.500614594,-0.464624308,-1.022600239,0.264372828,0.934319466,0.412867588,-1.026025639,-1.755931706,-1.896424952,-2.04525527,-1.73743344,0.462112922,1.170563802,1.102692122,-1.297616991,0.531119765,6
20110111T154529Z,"['2C.BB01.', '2C.BB08.', '2C.BB10.', '2C.BB13.', '2C.BB11.', '2C.BB07.']",5.865946803,2011-01-11T15:45:29.177027Z,-0.506681802,0.712333631,0.181449994,-1.417828581,0.282424557,0,0.006120624,0.042530061,0.392280961,-0.312965093,0.291690327,-0.289978773,1.540519151,0.389125418,0.264186783,-1.457808647,0.180775454,0.30920261,0.04700987,0.738901704,-0.008889606,0.090604699,0.600384839,0.473238589,0.795905859,0.6936866,-0.324612696,-0.494351508,-0.836031068,-0.932772915,3
20110111T155655Z,"['2C.BB13.', '2C.BB01.', '2C.BB16.', '2C.BB07.']",5.865946803,2011-01-11T15:56:55.342973Z,2.28006811,-0.495314949,0.250782717,0.204975158,0.088482653,-0.813532463,-1.141141227,-0.657484744,-0.61957917,-0.329542101,-0.093548181,0.661017602,-0.064858043,-0.051572524,-0.595261224,-0.539986541,-0.298882519,0.400791972,-0.420378028,0.284723636,-0.613067416,-0.759006891,-0.80557767,-0.092616286,-0.839880987,0.777709306,0.300974848,1.268842426,0.346902765,0.132563639,8
20110111T160721Z,"['2C.BB13.', '2C.BB07.', '2C.BB08.']",5.865946803,2011-01-11T16:07:21.772973Z,0,-1.294811043,-0.324245984,1.967816647,0.713942638,-0.723776377,-3.157142176,-1.805530303,-1.664353214,-0.575445657,-0.680698963,1.262003301,0.012132415,-0.093390371,-1.394021281,-0.61286334,-0.848129181,1.362114168,-0.306529972,0.797897143,-1.459256407,-1.690800553,-1.333873914,-1.029343645,-1.41962837,0.449838318,0.380351592,1.721279421,0.17702015,0.628080085,6
20110111T160928Z,"['2C.BB03.', '2C.BB13.', '2C.BB08.']",5.865946803,2011-01-11T16:09:28.817973Z,2.28006811,-0.597772093,1.150397425,0.526741762,-0.44284338,-0.677754409,-1.58785985,-0.838328437,-0.825949877,-0.666676441,-0.535032783,1.28888835,0.207679968,-0.070481835,-0.73304964,-0.496093112,-0.393108984,-0.03260613,-0.565430969,0.243105226,-0.601913424,-0.863323097,-0.81938392,-0.728285797,-0.601234001,0.111914894,0.45249707,1.271049473,-0.839151351,0.268858383,8
20110111T160925Z,"['2C.BB03.', '2C.BB08.', '2C.BB13.', '2C.BB10.', '2C.BB07.', '2C.BB01.']",5.865946803,2011-01-11T16:09:25.952027Z,1.013363604,0.676879429,1.005408782,-1.740186833,-0.530474914,0.218474898,-0.261847742,-0.129042234,0.11722703,-0.560943366,0.156649466,0.989365413,-0.194606645,0.137154686,-1.275444129,-0.79707523,-0.004663868,0.10310557,0.467681916,-0.006679714,-0.282873878,-0.032229415,0.283965209,0.252767466,0.540214297,0.574869499,0.743425691,0.610452712,-0.52437202,-0.455630954,1
20110111T161144Z,"['2C.BB08.', '2C.BB01.', '2C.BB13.']",5.865946803,2011-01-11T16:11:44.407973Z,2.28006811,-1.020542029,-0.471996721,1.025166926,0.744594195,0.318998387,-0.223528417,-0.227594449,-0.132574202,-0.688964595,-0.062965324,-0.303690654,0.086328661,-0.144619407,0.071755058,-0.699110334,-0.182929415,0.434768322,0.103900981,0.914383732,-0.33595311,-0.252097666,0.004758178,-0.084300372,0.30493603,1.14104194,0.782269363,0.33998025,0.303681044,0.295311231,1
20110111T163418Z,"['2C.BB08.', '2C.BB12.', '2C.BB11.']",5.865946803,2011-01-11T16:34:18.177973Z,-0.253340901,-1.261977182,0.270584081,1.353342604,-0.188050795,-0.768054025,-3.124593903,-1.63854748,-1.287876755,-0.324346591,-0.296673697,1.274969919,0.136222195,-0.041466574,-1.429753807,-1.099933001,-0.597823754,0.338947359,0.454681762,1.170333532,-1.466492801,-1.575584689,-1.34415547,-0.73729929,-1.271922485,1.487388899,1.110756022,0.759667092,0.153115454,-0.080491042,6
20110111T164348Z,"['2C.BB07.', '2C.BB01.', '2C.BB08.']",5.865946803,2011-01-11T16:43:48.122027Z,0.506681802,-0.527362085,0.324362648,-0.160897524,0.063875393,-0.425241834,-1.442218652,-0.660531764,-0.674236046,-0.684733044,-0.468511845,0.519776992,-0.155965093,-0.065107405,-0.684023549,-0.706679545,-0.251674847,0.45499379,-0.419297894,0.551106853,-0.648040497,-0.775213373,-0.719108943,-0.780950861,-0.347293523,1.112278027,0.169676301,1.096037422,-0.152477291,0.141381214,8
20110111T171753Z,"['2C.BB12.', '2C.BB07.', '2C.BB08.']",5.865946803,2011-01-11T17:17:53.322974Z,-0.506681802,-0.986695688,-0.239229951,0.454449603,0.015366549,0.292333957,-0.443423841,-0.239406658,-0.09510613,-0.389064783,0.085873727,1.258597319,-0.234888282,-0.21778325,0.06973023,-1.158742389,-0.102469197,0.844389576,1.826576491,0.525875618,-0.409920275,-0.248793058,-0.139522986,0.315594577,-0.347600171,0.503862692,0.672323907,1.239930771,0.167822951,-0.237223557,1
20110111T174843Z,"['2C.BB13.', '2C.BB07.', '2C.BB12.', '2C.BB10.']",5.865946803,2011-01-11T17:48:43.292026Z,-0.506681802,1.187242849,-0.533791656,-0.528416947,0.18816228,0.680686875,0.538614517,0.4731399,0.894366553,0.36202405,0.550646532,0.331633321,0.418165016,0.094949238,1.194042502,-0.991294793,0.609925379,0.326283591,-0.438193257,0.540058632,0.244316757,0.727506979,0.798044969,0.489962169,1.127339166,1.265282893,0.003091254,-1.582701498,-0.183360419,-2.680375007,3
20110111T175626Z,"['2C.BB10.', '2C.BB13.', '2C.BB07.']",5.865946803,2011-01-11T17:56:26.632973Z,-0.253340901,-0.098005677,-0.104980299,-0.723481148,0.148433219,0,0.286768348,0.293146129,0.544011784,0.156608445,0.032261652,-0.104450968,0.414625056,0.094949238,0.697102414,-0.171013843,-0.018127523,0.245275127,-0.403606669,0.450556425,0.080638248,0.192899755,0.186954479,-0.114141889,0.479409651,0.205546255,-0.475859085,0.522937277,-0.390482218,-0.058944146,4
20110111T183726Z,"['2C.BB10.', '2C.BB15.', '2C.BB01.', '2C.BB07.']",5.865946803,2011-01-11T18:37:26.792026Z,-0.506681802,1.708748208,-1.105202067,0.264456837,1.075629555,1.910321179,0.696170477,0.693454901,1.207175096,0.498367424,0.848195296,0.483273072,0.301861813,0.036204273,1.520530244,-0.640708558,0.704137669,0.061773096,0.389417015,0.364110646,0.740177469,1.210018377,1.241480513,1.092732252,1.299473717,0.612350996,-0.870370044,0.30879128,-0.329066747,-0.207871256,3
20110111T185311Z,"['2C.BB07.', '2C.BB15.', '2C.BB01.', '2C.BB08.']",5.865946803,2011-01-11T18:53:11.307027Z,-0.506681802,0.667206965,-1.342827743,2.963495274,0.787610124,0.820999503,0.613551518,0.348622469,0.216093063,0.169782134,0.334479472,-0.38616919,0.845020527,0.446948746,0.751788244,-0.848374342,0.468820731,0.390160476,-0.432095776,0.470512991,0.234599932,0.530097801,0.560577359,0.379497172,0.633688161,0.237262332,-0.447469296,-0.38732942,0.408613236,0.086854102,0
20110111T190624Z,"['2C.BB01.', '2C.BB11.', '2C.BB17.', '2C.BB07.', '2C.BB08.', '2C.BB16.', '2C.BB15.']",5.865946803,2011-01-11T19:06:24.882027Z,-0.506681802,1.673199891,-0.603367937,-0.893500782,0.092528551,2.105723839,0.915117651,0.780546521,1.337488799,0.933399459,1.425221765,-0.071399233,1.438995366,0.111519941,1.324795058,-1.223747134,0.891848702,0.645567459,-0.71722373,0.761667093,0.926011611,1.418231971,1.426804488,1.237536275,1.429896554,0.44401281,-0.676011498,0.965468807,0.104341803,-0.547899366,3
20110111T192131Z,"['2C.BB15.', '2C.BB11.', '2C.BB16.', '2C.BB07.', '2C.BB01.', '2C.BB08.', '2C.BB17.', '2C.BB10.', '2C.BB13.', '2C.BB03.', '2C.BB04.', '2C.BB12.']",5.865946803,2011-01-11T19:21:31.542027Z,-0.253340901,2.960552772,0.85050794,0.48143503,-1.188635537,3.261796589,1.431756137,1.904463443,2.975200723,1.833231589,2.017993914,5.719704817,4.779323433,0.002691867,2.637105793,-1.352239296,1.972839824,-0.551677495,0.280184291,-0.302170116,3.174589737,3.325497939,3.124830239,3.421962815,2.038773835,0.003835404,-1.524829626,0.625825317,-4.087342773,-0.379698324,2
20110112T003722Z,"['2C.BB01.', '2C.BB10.', '2C.BB07.']",5.865946803,2011-01-12T00:37:22.117027Z,0,-0.322649664,-0.154022977,0.825235974,-0.060376019,1.106052177,0.464261295,0.394136302,0.741259343,0.018741986,0.100688125,1.18876739,0.790961156,0.217209251,1.164524042,0.542301668,0.149236971,-0.229958956,-0.296770089,0.119690362,0.372862184,0.706309631,0.598482929,0.355012497,0.619288461,-0.120578901,-0.976989865,1.017850627,-0.455264599,0.300166056,0
20110112T004815Z,"['2C.BB06.', '2C.BB01.', '2C.BB07.', '2C.BB10.', '2C.BB03.']",5.865946803,2011-01-12T00:48:15.932973Z,-0.506681802,1.71839367,-0.122620198,1.16485186,-0.121533518,0.922730013,0.804570942,0.510697964,1.088060827,0.233531078,0.395828552,-0.359687499,0.723574616,-0.103242762,1.551900828,0.195855211,0.603641683,-0.355440016,-0.495080285,-0.031316541,0.956148975,1.132044568,0.865366119,0.608000258,0.809905687,0.813498742,-0.471884679,0.066684479,0.264259407,0.473296203,3
20110112T011015Z,"['2C.BB10.', '2C.BB01.', '2C.BB07.']",5.865946803,2011-01-12T01:10:15.432973Z,-0.506681802,-0.028945504,-0.391797152,-0.486358783,0.557378902,0.587038358,-0.001164794,-0.216727696,-0.385645706,-0.32347538,-0.558435578,-0.06084034,0.90567652,0.50539582,0.425300755,0.982579431,-0.670369227,0.119802573,0.010096147,0.186666295,0.094503485,-0.284546856,-0.494150864,-0.281040054,-0.702210877,0.067839178,-0.832454139,-0.096738592,-0.026203678,-0.86467572,4
20110112T011524Z,"['2C.BB01.', '2C.BB07.', '2C.BB10.']",5.865946803,2011-01-12T01:15:24.842027Z,0,-1.310524313,0.999152938,-0.486358783,-0.043897856,-0.463621287,-2.811675625,-1.310477536,-1.078556515,0.067650836,-0.516671617,1.200205684,-0.201091441,0.182707549,-1.324078905,-0.064247392,-0.989362005,-0.168728604,-1.048722875,-0.616298593,-0.705722156,-1.452582654,-1.932483653,-1.742253924,-1.891004466,-0.072661245,-0.832454139,1.71820691,-0.026203678,0.681037401,6
20110112T020539Z,"['2C.BB10.', '2C.BB06.', '2C.BB07.', '2C.BB11.']",5.865946803,2011-01-12T02:05:39.147973Z,2.28006811,1.572375605,-0.006618268,-1.197189803,0.794289352,2.310846002,0.600906208,0.622457174,1.280913588,0.206202533,0.368893385,1.182814856,1.059016203,0.11021695,1.837826858,0.564897272,0.403234476,-0.183224814,0.05461724,0.013210215,1.012322857,1.232726223,0.914633006,1.037189783,0.965535475,0.444266893,-0.536491978,0.600843621,-0.238152252,-0.974000237,3
20110112T024037Z,"['2C.BB06.', '2C.BB01.', '2C.BB12.']",5.865946803,2011-01-12T02:40:37.702027Z,-0.253340901,-0.353642378,-0.523850243,2.963495274,0.408001751,1.19769075,0.621945442,0.648733416,0.434991757,0.979957719,0.068712269,1.26664866,1.664440337,2.358008021,0.809149418,1.590663754,0.056653916,0.555005172,-1.213975912,0.086214357,0.268825624,0.321218804,0.045936593,0.036155031,-0.008127028,-0.429106495,0.051413484,1.024126472,0.423947803,0.556512184,0
20110112T041658Z,"['2C.BB14.', '2C.BB10.', '2C.BB15.']",5.865946803,2011-01-12T04:16:58.152973Z,2.026727209,-0.532658205,1.529950862,-0.215937717,-0.552746402,-1.272828245,-0.54942966,-0.550540018,-0.349859855,-0.352369487,-0.718378178,0.667572492,-0.163347945,-0.255800033,-0.181182847,0.490318363,-0.410207734,-0.547593061,0.057160463,-0.501119338,0.032521854,-0.668929227,-1.055205428,-0.810445775,-0.976901858,-0.50908772,-0.95426844,0.617033768,0.042133268,0.009720764,8
20110112T065327Z,"['2C.BB04.', '2C.BB10.', '2C.BB01.', '2C.BB07.', '2C.BB12.', '2C.BB08.', '2C.BB16.', '2C.BB15.']",5.865946803,2011-01-12T06:53:27.387973Z,-0.506681802,2.756732815,2.271218296,0.274072122,-1.473230387,3.544575856,0.791409892,1.383176866,2.674819065,0.96420005,1.203245049,4.862661175,-0.286366689,-0.21816459,2.283947583,-1.104570408,1.247010518,-0.515430835,0.338247351,-0.374788977,2.99511585,2.782532506,1.595817815,1.363397261,1.334496863,0.540655554,-1.194530673,-0.020671476,-4.261995874,0.339072453,2
20110112T084325Z,"['2C.BB07.', '2C.BB13.', '2C.BB06.', '2C.BB08.', '2C.BB16.', '2C.BB01.', '2C.BB12.']",5.865946803,2011-01-12T08:43:25.502027Z,-0.506681802,2.657966618,2.762927267,0.099872748,-1.619265577,3.435418925,1.337936841,1.495925481,2.531329255,1.573855623,1.090765774,3.199668151,3.137035518,-0.190865741,2.523060911,-0.339254371,1.582269319,-0.641347396,0.077626711,-0.744362633,2.906212724,2.810453191,1.698491043,1.213187247,1.409063171,-0.710628563,-1.450606947,-0.908074696,-3.850395178,0.171569591,2
20110112T101808Z,"['2C.BB11.', '2C.BB07.', '2C.BB01.', '2C.BB17.', '2C.BB13.', '2C.BB08.', '2C.BB06.', '2C.BB12.', '2C.BB15.', '2C.BB10.', '2C.BB04.']",5.865946803,2011-01-12T10:18:08.427027Z,-0.253340901,1.833558869,-1.55876613,-1.182128936,3.648977839,2.337750616,1.367317263,1.772312524,1.339551328,2.103549473,0.983770053,0.965089969,2.227040347,2.580763162,0.45152465,1.288267027,1.526008926,-0.610373636,0.881425612,-0.83119101,1.508071233,1.939844826,0.916824387,1.15419965,0.506861737,0.580013651,1.146870642,2.050744833,0.477469659,0.674620019,9
20110112T103539Z,"['2C.BB10.', '2C.BB04.', '2C.BB12.']",5.865946803,2011-01-12T10:35:39.902973Z,2.28006811,0.052844039,-1.142455472,-0.716248165,-0.181215848,0.720970984,1.125329848,1.552089165,0.183842358,0.813348601,0.192512428,-0.421346276,1.178096904,2.846034359,0.767853437,1.369169124,1.388711993,0.132479236,-0.956889319,-0.481058694,0.80423641,1.344714802,0.596252623,0.344742322,0.482123838,-1.046866066,0.513705589,1.824384705,0.451805826,0.666781937,9
20110112T124440Z,"['2C.BB08.', '2C.BB10.', '2C.BB13.']",5.865946803,2011-01-12T12:44:40.772026Z,-0.253340901,-0.463692652,0.158749163,2.963495274,0.354679626,-0.70762088,-3.372629325,-2.160906229,-1.522694749,-0.063124546,-0.552207843,1.295868914,0.113380814,-0.080283456,-1.430380897,-0.243261417,-1.129764892,0.629060214,-1.483936899,-0.11922069,-1.290647253,-1.872620828,-2.134036935,-1.859050402,-1.976397068,0.002727967,0.48726806,1.363472373,-2.314469272,0.647133005,6
20110112T131758Z,"['2C.BB10.', '2C.BB12.', '2C.BB07.', '2C.BB13.', '2C.BB08.']",5.865946803,2011-01-12T13:17:58.382973Z,0.506681802,0.258969659,-0.167937511,-0.284133129,0.144211387,0.05939545,-0.104713958,0.307969345,0.497847455,0.052913374,-0.488334243,-0.775964255,0.032714429,-0.153718091,-1.12455001,-0.039162666,0.116871279,-0.454731837,-0.081967054,-0.238891021,0.165705672,0.174232796,-0.023324247,0.265515565,0.451792894,0.606050363,-0.06091512,-0.015943303,0.110340828,-0.26076529,4
20110112T132044Z,"['2C.BB12.', '2C.BB07.', '2C.BB10.', '2C.BB08.']",5.865946803,2011-01-12T13:20:44.417973Z,1.773386308,-0.777427596,0.384781995,0.612367637,-0.603744195,0,-0.62190965,-0.04591164,0.003675187,-0.340459429,-0.464332249,-0.610961801,-0.368583422,-0.249618039,-0.161377314,-0.012301152,-0.18641138,-0.126496209,-0.591687889,-0.316155349,0.05937778,-0.209035548,-0.801683818,-0.482704691,-0.834413731,0.044622145,-0.266694617,0.607730968,0.238899864,-0.788597888,4
20110112T132155Z,"['2C.BB12.', '2C.BB10.', '2C.BB07.', '2C.BB13.', '2C.BB08.', '2C.BB16.', '2C.BB17.', '2C.BB15.']",5.865946803,2011-01-12T13:21:55.452027Z,2.026727209,0.816270745,0.10273936,-0.023450004,0.262732841,1.082081728,0.121001766,0.87519082,0.936447546,0.523681372,-0.126648253,-0.321409881,-0.197815154,-0.137769672,0.031832199,0.568042969,0.470456868,-0.648026654,-0.028138613,-0.703183239,0.671959434,0.62133088,-0.168727909,0.156578367,-0.216504715,0.576762652,0.534852654,0.434716422,0.360912688,-0.394354691,3
20110112T132414Z,"['2C.BB13.', '2C.BB08.', '2C.BB16.', '2C.BB10.', '2C.BB07.', '2C.BB15.', '2C.BB17.']",5.865946803,2011-01-12T13:24:14.627027Z,1.013363604,0.783922204,0.062261451,-0.987182295,-0.118143831,0.994516908,0.009759578,0.902725561,1.264646304,0.649136467,-0.11872914,-0.714964226,-0.368357315,-0.316635013,-0.258591182,0.801340245,0.665850584,0.019680571,-0.27708872,-0.438329653,0.45011439,0.548199201,0.12412478,-0.289274788,0.138110175,-0.59548454,0.780207678,-0.982957857,0.203637349,-1.300674447,3
20110112T132656Z,"['2C.BB01.', '2C.BB07.', '2C.BB15.']",5.865946803,2011-01-12T13:26:56.537973Z,-0.506681802,-0.244712911,2.20093031,-0.013807833,-1.251111051,0.234224245,-0.497690776,0.2958978,0.418676573,0.416075736,-0.315947475,-0.076933999,-0.738503719,-0.483022553,-0.311010589,0.748641576,0.030940819,-0.829562034,0.543160712,-1.178071137,0.37243316,-0.09778535,-1.052896968,-1.069478786,-1.007147638,-0.293076621,-1.168395521,-0.998242897,-1.278298752,0.15921693,7
20110112T132857Z,"['2C.BB08.', '2C.BB10.', '2C.BB12.']",5.865946803,2011-01-12T13:28:57.397027Z,-0.506681802,-0.781008998,0.207389442,-0.196460441,-0.009937959,-0.590148595,-1.57290559,-0.333994019,-0.277942241,0.299866844,-0.326764415,0.772990935,-0.329661462,-0.211241995,-0.848847984,0.188395934,0.179665329,0.180071573,-0.86854752,-0.418791645,-0.671717033,-0.627113345,-0.736439484,-0.751693987,-0.771692655,-0.935927168,0.441634978,1.525718278,0.202975271,0.178439833,8
20110112T133451Z,"['2C.BB10.', '2C.BB13.', '2C.BB12.']",5.865946803,2011-01-12T13:34:51.377027Z,-0.253340901,-0.558636152,0.323376092,1.916126299,-0.110960637,-0.57788289,-2.960840328,-1.359276819,-0.964643895,-0.246102996,-0.587972159,1.276229199,0.061746255,-0.083161831,-1.393181984,-0.132252616,-0.786453975,0.032394038,-0.893238244,-0.270665507,-0.973759419,-1.477375841,-1.671302123,-1.938002962,-1.558719461,-0.393163806,0.317492975,1.589038751,0.204432989,0.644104687,6
20110112T135145Z,"['2C.BB07.', '2C.BB10.', '2C.BB12.']",5.865946803,2011-01-12T13:51:45.707973Z,-0.506681802,-1.117885715,0.749120805,-0.846890975,-0.200718826,-0.384159623,-0.52795401,-0.5326339,-0.616267522,-1.025425174,-0.802486267,-0.889626029,0.089525864,-0.222564995,0.083092264,0.334834412,-0.784575575,-0.314188055,0.046773029,-0.313562666,0.185124853,-0.42382524,-0.844410719,-0.76974143,-0.893727447,0.047611008,-1.318141613,-0.834077774,-0.295172888,-1.960138719,4
20110112T144905Z,"['2C.BB10.', '2C.BB07.', '2C.BB13.']",5.865946803,2011-01-12T14:49:05.492026Z,-0.253340901,-0.784761015,-0.283931568,-2.216482804,-0.027944981,0.115189335,-0.287003484,-0.278147837,-0.145007516,-1.027122618,-0.671654833,-0.970692546,0.099289235,-0.147745455,0.154115453,0.103061422,-0.436353354,0.269466047,-0.545018486,0.247943147,-0.054465847,-0.26036996,-0.542857274,-0.787178923,-0.371278562,-0.35618491,-0.52389326,-1.103124463,-0.728077709,-2.085370306,4
