event_id,stations,ref_time,ref_duration,ref_amplitude,known_seismicity_labels
20110109T163438Z,"['2C.BB07.', '2C.BB08.', '2C.BB17.']",2011-01-09T16:34:38.307027Z,7.155947,602.2218075,
20110109T163438Z,"['2C.BB07.', '2C.BB08.', '2C.BB17.', '2C.BB03.', '2C.BB15.']",2011-01-09T16:34:38.307027Z,348.705947,6374.929542,
20110109T165024Z,"['2C.BB15.', '2C.BB08.', '2C.BB03.']",2011-01-09T16:50:24.982027Z,5.745947,576.38787,
20110109T165933Z,"['2C.BB10.', '2C.BB11.', '2C.BB08.', '2C.BB07.', '2C.BB01.']",2011-01-09T16:59:33.282974Z,385.97,1891.741916,
20110109T171103Z,"['2C.BB17.', '2C.BB11.', '2C.BB08.', '2C.BB07.', '2C.BB01.', '2C.BB06.', '2C.BB15.', '2C.BB16.', '2C.BB13.', '2C.BB04.', '2C.BB03.', '2C.BB12.', '2C.BB14.', '2C.BB10.']",2011-01-09T17:11:03.762974Z,4060.87,117014.9606,"STICK-SLIP, PRATT14"
20110109T182150Z,"['2C.BB10.', '2C.BB04.', '2C.BB03.', '2C.BB14.', '2C.BB01.', '2C.BB15.', '2C.BB12.', '2C.BB07.', '2C.BB11.']",2011-01-09T18:21:50.972027Z,145.705947,54522.5622,"STICK-SLIP, PRATT14"
20110110T003605Z,"['2C.BB06.', '2C.BB17.', '2C.BB12.']",2011-01-10T00:36:05.387973Z,36.49,837.2544476,
20110110T014925Z,"['2C.BB03.', '2C.BB01.', '2C.BB11.']",2011-01-10T01:49:25.342027Z,1.935946,381.206852,
20110110T020848Z,"['2C.BB01.', '2C.BB12.', '2C.BB11.']",2011-01-10T02:08:48.307027Z,152.595947,1583.091561,
20110110T022301Z,"['2C.BB11.', '2C.BB12.', '2C.BB07.']",2011-01-10T02:23:01.092026Z,111.750947,1249.920258,
20110110T022655Z,"['2C.BB12.', '2C.BB17.', '2C.BB03.']",2011-01-10T02:26:55.422027Z,12.810947,823.2925759,
20110110T022952Z,"['2C.BB17.', '2C.BB16.', '2C.BB12.', '2C.BB15.', '2C.BB10.', '2C.BB07.', '2C.BB08.', '2C.BB13.', '2C.BB03.']",2011-01-10T02:29:52.597027Z,14.980947,2561.111934,
20110110T024931Z,"['2C.BB07.', '2C.BB10.', '2C.BB12.', '2C.BB06.', '2C.BB01.', '2C.BB08.']",2011-01-10T02:49:31.662973Z,796.97,13258.13587,
20110110T031036Z,"['2C.BB16.', '2C.BB15.', '2C.BB12.', '2C.BB13.']",2011-01-10T03:10:36.607973Z,56.695,968.2200764,
20110110T031716Z,"['2C.BB01.', '2C.BB15.', '2C.BB12.', '2C.BB07.']",2011-01-10T03:17:16.212973Z,136.42,1681.476919,
20110110T033434Z,"['2C.BB01.', '2C.BB15.', '2C.BB08.']",2011-01-10T03:34:34.627973Z,1.63,369.0679471,TELESEISM II
20110110T033745Z,"['2C.BB15.', '2C.BB12.', '2C.BB08.']",2011-01-10T03:37:45.467973Z,1.58,434.1312238,
20110110T035434Z,"['2C.BB06.', '2C.BB16.', '2C.BB01.']",2011-01-10T03:54:34.362027Z,27.145947,892.729774,
20110110T040316Z,"['2C.BB12.', '2C.BB03.', '2C.BB08.']",2011-01-10T04:03:16.567027Z,6.975947,659.8199451,
20110110T040606Z,"['2C.BB03.', '2C.BB12.', '2C.BB08.', '2C.BB13.', '2C.BB16.', '2C.BB04.', '2C.BB10.', '2C.BB01.', '2C.BB11.', '2C.BB14.', '2C.BB17.', '2C.BB15.', '2C.BB07.']",2011-01-10T04:06:06.207973Z,14593.36,18351.59368,
20110110T083156Z,"['2C.BB08.', '2C.BB17.', '2C.BB13.', '2C.BB16.', '2C.BB07.', '2C.BB01.', '2C.BB04.', '2C.BB12.', '2C.BB15.', '2C.BB06.', '2C.BB03.', '2C.BB10.', '2C.BB14.', '2C.BB11.']",2011-01-10T08:31:56.077027Z,873.475947,58875.05387,"STICK-SLIP, PRATT14"
20110110T153050Z,"['2C.BB06.', '2C.BB17.', '2C.BB08.', '2C.BB16.', '2C.BB03.', '2C.BB10.']",2011-01-10T15:30:50.117027Z,2957.740947,15014.44982,
20110110T172358Z,"['2C.BB14.', '2C.BB10.', '2C.BB07.', '2C.BB16.', '2C.BB13.', '2C.BB01.', '2C.BB17.', '2C.BB03.', '2C.BB12.', '2C.BB15.', '2C.BB11.', '2C.BB08.', '2C.BB06.', '2C.BB04.']",2011-01-10T17:23:58.587027Z,7679.510947,22428.2223,"STICK-SLIP, PRATT14"
20110111T004233Z,"['2C.BB07.', '2C.BB08.', '2C.BB12.', '2C.BB01.', '2C.BB10.']",2011-01-11T00:42:33.102027Z,177.820947,1121.218128,
20110111T021221Z,"['2C.BB06.', '2C.BB01.', '2C.BB13.']",2011-01-11T02:12:21.552973Z,0.49,136.8189441,
20110111T023924Z,"['2C.BB03.', '2C.BB12.', '2C.BB08.', '2C.BB13.']",2011-01-11T02:39:24.997973Z,5.3,788.1178718,
20110111T030415Z,"['2C.BB13.', '2C.BB08.', '2C.BB01.']",2011-01-11T03:04:15.922027Z,8.025947,754.0547329,
20110111T031052Z,"['2C.BB13.', '2C.BB10.', '2C.BB11.']",2011-01-11T03:10:52.587973Z,1.535,384.7073118,
20110111T032230Z,"['2C.BB04.', '2C.BB13.', '2C.BB08.']",2011-01-11T03:22:30.967973Z,1.285,399.4492723,
20110111T034023Z,"['2C.BB01.', '2C.BB13.', '2C.BB11.']",2011-01-11T03:40:23.427973Z,1.415,500.7856304,
20110111T034017Z,"['2C.BB01.', '2C.BB13.', '2C.BB11.', '2C.BB04.']",2011-01-11T03:40:17.562027Z,34.905947,892.4301527,
20110111T034239Z,"['2C.BB08.', '2C.BB13.', '2C.BB04.', '2C.BB01.', '2C.BB11.']",2011-01-11T03:42:39.647973Z,27.805,952.0957017,
20110111T034642Z,"['2C.BB04.', '2C.BB08.', '2C.BB13.', '2C.BB11.']",2011-01-11T03:46:42.052973Z,14.35,988.9268625,
20110111T035043Z,"['2C.BB10.', '2C.BB12.', '2C.BB08.', '2C.BB13.']",2011-01-11T03:50:43.582973Z,18.165,737.6485833,
20110111T035211Z,"['2C.BB13.', '2C.BB04.', '2C.BB08.', '2C.BB11.']",2011-01-11T03:52:11.647973Z,72.405,889.9664891,
20110111T035428Z,"['2C.BB11.', '2C.BB13.', '2C.BB08.']",2011-01-11T03:54:28.387973Z,0.12,52.29171005,
20110111T035838Z,"['2C.BB10.', '2C.BB08.', '2C.BB11.', '2C.BB13.', '2C.BB01.', '2C.BB12.']",2011-01-11T03:58:38.747027Z,281.365947,1292.272587,
20110111T040439Z,"['2C.BB13.', '2C.BB12.', '2C.BB08.']",2011-01-11T04:04:39.577973Z,5.235,745.9478706,
20110111T040638Z,"['2C.BB10.', '2C.BB12.', '2C.BB13.', '2C.BB08.', '2C.BB16.']",2011-01-11T04:06:38.797973Z,76.355,956.4767564,
20110111T040909Z,"['2C.BB12.', '2C.BB11.', '2C.BB08.', '2C.BB01.', '2C.BB13.', '2C.BB10.', '2C.BB16.']",2011-01-11T04:09:09.607973Z,185.46,1422.457529,
20110111T041308Z,"['2C.BB12.', '2C.BB08.', '2C.BB15.', '2C.BB13.']",2011-01-11T04:13:08.177027Z,49.935947,900.5359418,
20110111T042318Z,"['2C.BB15.', '2C.BB01.', '2C.BB08.']",2011-01-11T04:23:18.827973Z,2.275,565.0840611,
20110111T042501Z,"['2C.BB08.', '2C.BB01.', '2C.BB13.', '2C.BB10.']",2011-01-11T04:25:01.047973Z,6.715,675.738616,
20110111T042809Z,"['2C.BB15.', '2C.BB10.', '2C.BB08.', '2C.BB13.']",2011-01-11T04:28:09.127973Z,137.065,945.1331235,
20110111T043537Z,"['2C.BB10.', '2C.BB01.', '2C.BB13.']",2011-01-11T04:35:37.482974Z,6.905,718.9093216,
20110111T044834Z,"['2C.BB08.', '2C.BB12.', '2C.BB13.', '2C.BB11.', '2C.BB04.', '2C.BB01.', '2C.BB17.', '2C.BB16.']",2011-01-11T04:48:34.497973Z,9853.625,14607.63554,
20110111T092707Z,"['2C.BB01.', '2C.BB12.', '2C.BB10.', '2C.BB15.', '2C.BB07.', '2C.BB13.', '2C.BB16.', '2C.BB17.', '2C.BB08.']",2011-01-11T09:27:07.472027Z,75.655947,2176.621619,TELESEISM II
20110111T094529Z,"['2C.BB15.', '2C.BB11.', '2C.BB13.', '2C.BB17.', '2C.BB16.', '2C.BB07.', '2C.BB08.', '2C.BB12.', '2C.BB06.', '2C.BB03.', '2C.BB10.', '2C.BB04.']",2011-01-11T09:45:29.947027Z,543.435946,30370.82908,"STICK-SLIP, PRATT14"
20110111T095835Z,"['2C.BB04.', '2C.BB10.', '2C.BB12.', '2C.BB06.']",2011-01-11T09:58:35.472027Z,207.340947,10004.34388,
20110111T105345Z,"['2C.BB16.', '2C.BB08.', '2C.BB17.']",2011-01-11T10:53:45.307027Z,60.810947,992.0041137,
20110111T122430Z,"['2C.BB06.', '2C.BB16.', '2C.BB07.', '2C.BB15.']",2011-01-11T12:24:30.527027Z,128.750947,1258.230276,
20110111T124503Z,"['2C.BB17.', '2C.BB07.', '2C.BB12.']",2011-01-11T12:45:03.872973Z,1.945,705.9173758,
20110111T132350Z,"['2C.BB01.', '2C.BB13.', '2C.BB10.']",2011-01-11T13:23:50.002974Z,2,605.2121418,
20110111T135733Z,"['2C.BB12.', '2C.BB10.', '2C.BB07.']",2011-01-11T13:57:33.067027Z,7.945947,815.9234456,
20110111T140438Z,"['2C.BB17.', '2C.BB12.', '2C.BB08.', '2C.BB10.', '2C.BB07.', '2C.BB03.']",2011-01-11T14:04:38.267973Z,200.735,1470.185317,
20110111T142440Z,"['2C.BB03.', '2C.BB12.', '2C.BB07.', '2C.BB10.']",2011-01-11T14:24:40.872973Z,95.095,1126.031301,
20110111T142858Z,"['2C.BB01.', '2C.BB15.', '2C.BB10.', '2C.BB13.']",2011-01-11T14:28:58.587973Z,12.84,904.2712042,
20110111T143750Z,"['2C.BB08.', '2C.BB13.', '2C.BB07.']",2011-01-11T14:37:50.847973Z,3.08,797.4068018,
20110111T144247Z,"['2C.BB10.', '2C.BB08.', '2C.BB16.', '2C.BB12.']",2011-01-11T14:42:47.812973Z,30.505,1041.342642,
20110111T144616Z,"['2C.BB08.', '2C.BB12.', '2C.BB17.']",2011-01-11T14:46:16.592026Z,7.200947,914.0408399,
20110111T145057Z,"['2C.BB08.', '2C.BB14.', '2C.BB16.']",2011-01-11T14:50:57.847973Z,1.315,484.2316077,
20110111T145259Z,"['2C.BB14.', '2C.BB07.', '2C.BB12.']",2011-01-11T14:52:59.602027Z,7.240947,783.5811688,
20110111T145546Z,"['2C.BB16.', '2C.BB08.', '2C.BB13.', '2C.BB12.']",2011-01-11T14:55:46.227027Z,7.155946,1091.094195,
20110111T150029Z,"['2C.BB08.', '2C.BB07.', '2C.BB12.']",2011-01-11T15:00:29.012026Z,7.835947,767.9783567,
20110111T152055Z,"['2C.BB06.', '2C.BB11.', '2C.BB13.']",2011-01-11T15:20:55.972973Z,1.685,485.332069,
20110111T152055Z,"['2C.BB06.', '2C.BB11.', '2C.BB13.', '2C.BB12.']",2011-01-11T15:20:55.972973Z,22.935,820.4718911,
20110111T152238Z,"['2C.BB11.', '2C.BB08.', '2C.BB10.']",2011-01-11T15:22:38.227027Z,0.915946,403.3031983,
20110111T152404Z,"['2C.BB08.', '2C.BB10.', '2C.BB16.', '2C.BB07.', '2C.BB11.']",2011-01-11T15:24:04.167027Z,20.040947,1050.288134,
20110111T152916Z,"['2C.BB11.', '2C.BB10.', '2C.BB07.', '2C.BB16.']",2011-01-11T15:29:16.747973Z,73.88,1336.84544,
20110111T153212Z,"['2C.BB11.', '2C.BB07.', '2C.BB13.']",2011-01-11T15:32:12.117027Z,6.345947,878.9162462,
20110111T154334Z,"['2C.BB13.', '2C.BB07.', '2C.BB11.']",2011-01-11T15:43:34.152027Z,7.380947,1035.963236,
20110111T154413Z,"['2C.BB07.', '2C.BB16.', '2C.BB13.']",2011-01-11T15:44:13.517026Z,4.155947,885.3212373,
20110111T154529Z,"['2C.BB01.', '2C.BB08.', '2C.BB10.', '2C.BB13.', '2C.BB11.', '2C.BB07.']",2011-01-11T15:45:29.177027Z,78.030947,1293.110016,
20110111T155655Z,"['2C.BB13.', '2C.BB01.', '2C.BB16.', '2C.BB07.']",2011-01-11T15:56:55.342973Z,5.74,876.5736625,
20110111T160721Z,"['2C.BB13.', '2C.BB07.', '2C.BB08.']",2011-01-11T16:07:21.772973Z,1.02,486.2962966,
20110111T160928Z,"['2C.BB03.', '2C.BB13.', '2C.BB08.']",2011-01-11T16:09:28.817973Z,4.6,844.1079794,
20110111T160925Z,"['2C.BB03.', '2C.BB08.', '2C.BB13.', '2C.BB10.', '2C.BB07.', '2C.BB01.']",2011-01-11T16:09:25.952027Z,72.275947,1017.835846,
20110111T161144Z,"['2C.BB08.', '2C.BB01.', '2C.BB13.']",2011-01-11T16:11:44.407973Z,1.845,680.6065038,
20110111T163418Z,"['2C.BB08.', '2C.BB12.', '2C.BB11.']",2011-01-11T16:34:18.177973Z,1.095,478.6227795,
20110111T164348Z,"['2C.BB07.', '2C.BB01.', '2C.BB08.']",2011-01-11T16:43:48.122027Z,5.355947,971.5335943,
20110111T171753Z,"['2C.BB12.', '2C.BB07.', '2C.BB08.']",2011-01-11T17:17:53.322974Z,1.985,694.0007698,
20110111T174843Z,"['2C.BB13.', '2C.BB07.', '2C.BB12.', '2C.BB10.']",2011-01-11T17:48:43.292026Z,217.750947,1530.317528,
20110111T175626Z,"['2C.BB10.', '2C.BB13.', '2C.BB07.']",2011-01-11T17:56:26.632973Z,13.545,795.3934865,
20110111T183726Z,"['2C.BB10.', '2C.BB15.', '2C.BB01.', '2C.BB07.']",2011-01-11T18:37:26.792026Z,672.020947,22708.47651,
20110111T185311Z,"['2C.BB07.', '2C.BB15.', '2C.BB01.', '2C.BB08.']",2011-01-11T18:53:11.307027Z,70.780947,2109.351075,
20110111T190624Z,"['2C.BB01.', '2C.BB11.', '2C.BB17.', '2C.BB07.', '2C.BB08.', '2C.BB16.', '2C.BB15.']",2011-01-11T19:06:24.882027Z,622.330947,14051.01746,
20110111T192131Z,"['2C.BB15.', '2C.BB11.', '2C.BB16.', '2C.BB07.', '2C.BB01.', '2C.BB08.', '2C.BB17.', '2C.BB10.', '2C.BB13.', '2C.BB03.', '2C.BB04.', '2C.BB12.']",2011-01-11T19:21:31.542027Z,10050.26095,24938.35784,"STICK-SLIP, PRATT14"
20110112T003722Z,"['2C.BB01.', '2C.BB10.', '2C.BB07.']",2011-01-12T00:37:22.117027Z,8.335947,682.3419321,
20110112T004815Z,"['2C.BB06.', '2C.BB01.', '2C.BB07.', '2C.BB10.', '2C.BB03.']",2011-01-12T00:48:15.932973Z,686.175,3688.299576,
20110112T011015Z,"['2C.BB10.', '2C.BB01.', '2C.BB07.']",2011-01-12T01:10:15.432973Z,15.725,765.8444962,
20110112T011524Z,"['2C.BB01.', '2C.BB07.', '2C.BB10.']",2011-01-12T01:15:24.842027Z,0.985947,298.6206857,
20110112T020539Z,"['2C.BB10.', '2C.BB06.', '2C.BB07.', '2C.BB11.']",2011-01-12T02:05:39.147973Z,500.495,2996.366595,
20110112T024037Z,"['2C.BB06.', '2C.BB01.', '2C.BB12.']",2011-01-12T02:40:37.702027Z,7.795947,768.7060848,
20110112T041658Z,"['2C.BB14.', '2C.BB10.', '2C.BB15.']",2011-01-12T04:16:58.152973Z,5.295,814.7253879,
20110112T065327Z,"['2C.BB04.', '2C.BB10.', '2C.BB01.', '2C.BB07.', '2C.BB12.', '2C.BB08.', '2C.BB16.', '2C.BB15.']",2011-01-12T06:53:27.387973Z,6469.88,15035.48497,
20110112T084325Z,"['2C.BB07.', '2C.BB13.', '2C.BB06.', '2C.BB08.', '2C.BB16.', '2C.BB01.', '2C.BB12.']",2011-01-12T08:43:25.502027Z,5226.440946,19128.25814,
20110112T101808Z,"['2C.BB11.', '2C.BB07.', '2C.BB01.', '2C.BB17.', '2C.BB13.', '2C.BB08.', '2C.BB06.', '2C.BB12.', '2C.BB15.', '2C.BB10.', '2C.BB04.']",2011-01-12T10:18:08.427027Z,880.065947,30900.12621,"STICK-SLIP, PRATT14"
20110112T103539Z,"['2C.BB10.', '2C.BB04.', '2C.BB12.']",2011-01-12T10:35:39.902973Z,18.765,1792.850276,
20110112T124440Z,"['2C.BB08.', '2C.BB10.', '2C.BB13.']",2011-01-12T12:44:40.772026Z,6.145947,835.2870025,
20110112T131758Z,"['2C.BB10.', '2C.BB12.', '2C.BB07.', '2C.BB13.', '2C.BB08.']",2011-01-12T13:17:58.382973Z,29.295,1541.962394,
20110112T132044Z,"['2C.BB12.', '2C.BB07.', '2C.BB10.', '2C.BB08.']",2011-01-12T13:20:44.417973Z,3.12,1026.694525,
20110112T132155Z,"['2C.BB12.', '2C.BB10.', '2C.BB07.', '2C.BB13.', '2C.BB08.', '2C.BB16.', '2C.BB17.', '2C.BB15.']",2011-01-12T13:21:55.452027Z,97.680947,3021.232909,TELESEISM II
20110112T132414Z,"['2C.BB13.', '2C.BB08.', '2C.BB16.', '2C.BB10.', '2C.BB07.', '2C.BB15.', '2C.BB17.']",2011-01-12T13:24:14.627027Z,91.085947,3386.87869,
20110112T132656Z,"['2C.BB01.', '2C.BB07.', '2C.BB15.']",2011-01-12T13:26:56.537973Z,9.865,2251.89869,
20110112T132857Z,"['2C.BB08.', '2C.BB10.', '2C.BB12.']",2011-01-12T13:28:57.397027Z,3.095947,1768.654534,
20110112T133451Z,"['2C.BB10.', '2C.BB13.', '2C.BB12.']",2011-01-12T13:34:51.377027Z,5.005946,1233.032684,
20110112T135145Z,"['2C.BB07.', '2C.BB10.', '2C.BB12.']",2011-01-12T13:51:45.707973Z,1.495,442.1348776,
20110112T144905Z,"['2C.BB10.', '2C.BB07.', '2C.BB13.']",2011-01-12T14:49:05.492026Z,3.070947,649.3900184,
20110112T150418Z,"['2C.BB12.', '2C.BB10.', '2C.BB13.']",2011-01-12T15:04:18.722027Z,0.610947,252.8864093,
20110112T151656Z,"['2C.BB12.', '2C.BB16.', '2C.BB13.']",2011-01-12T15:16:56.077973Z,0.69,293.5291587,
20110112T153205Z,"['2C.BB07.', '2C.BB13.', '2C.BB12.']",2011-01-12T15:32:05.002974Z,1.675,544.6999188,
20110112T153701Z,"['2C.BB13.', '2C.BB07.', '2C.BB10.']",2011-01-12T15:37:01.477026Z,7.155947,846.6623842,
20110112T154541Z,"['2C.BB13.', '2C.BB16.', '2C.BB07.']",2011-01-12T15:45:41.652027Z,1.470947,573.3688211,
20110112T155812Z,"['2C.BB13.', '2C.BB07.', '2C.BB12.', '2C.BB16.']",2011-01-12T15:58:12.977973Z,12.315,739.3881974,
20110112T161401Z,"['2C.BB07.', '2C.BB12.', '2C.BB13.']",2011-01-12T16:14:01.302973Z,1.765,471.971399,
20110112T162737Z,"['2C.BB07.', '2C.BB13.', '2C.BB16.']",2011-01-12T16:27:37.687027Z,7.280947,959.6932127,
20110112T163313Z,"['2C.BB16.', '2C.BB13.', '2C.BB07.']",2011-01-12T16:33:13.552026Z,1.060947,387.2632325,
20110112T164740Z,"['2C.BB10.', '2C.BB16.', '2C.BB07.']",2011-01-12T16:47:40.292026Z,5.100947,729.8058631,
20110112T170822Z,"['2C.BB07.', '2C.BB11.', '2C.BB08.']",2011-01-12T17:08:22.477973Z,1.615,608.8480793,
20110112T172908Z,"['2C.BB07.', '2C.BB08.', '2C.BB11.']",2011-01-12T17:29:08.677027Z,4.250947,646.6425586,
20110112T180549Z,"['2C.BB08.', '2C.BB16.', '2C.BB13.', '2C.BB07.']",2011-01-12T18:05:49.267027Z,12.835946,834.2688714,
20110112T182201Z,"['2C.BB07.', '2C.BB08.', '2C.BB12.']",2011-01-12T18:22:01.232973Z,1.535,612.9809833,
20110112T215134Z,"['2C.BB08.', '2C.BB07.', '2C.BB12.', '2C.BB10.', '2C.BB15.', '2C.BB01.', '2C.BB13.']",2011-01-12T21:51:34.647027Z,13.155947,2817.384689,
20110112T215420Z,"['2C.BB08.', '2C.BB07.', '2C.BB01.', '2C.BB17.', '2C.BB10.']",2011-01-12T21:54:20.532026Z,17.780947,1636.934595,
20110112T215840Z,"['2C.BB17.', '2C.BB12.', '2C.BB08.', '2C.BB16.', '2C.BB01.', '2C.BB11.', '2C.BB10.', '2C.BB07.', '2C.BB13.']",2011-01-12T21:58:40.067027Z,1202.985947,8626.796265,
20110112T224654Z,"['2C.BB13.', '2C.BB01.', '2C.BB08.', '2C.BB16.', '2C.BB12.', '2C.BB11.', '2C.BB15.', '2C.BB07.', '2C.BB10.', '2C.BB03.', '2C.BB06.', '2C.BB04.']",2011-01-12T22:46:54.707027Z,378.585947,88236.23942,"STICK-SLIP, PRATT14"
20110112T230518Z,"['2C.BB10.', '2C.BB04.', '2C.BB12.', '2C.BB15.']",2011-01-12T23:05:18.202027Z,45.385947,5409.425512,"STICK-SLIP, PRATT14"
20110113T044924Z,"['2C.BB03.', '2C.BB12.', '2C.BB11.', '2C.BB13.']",2011-01-13T04:49:24.932973Z,130.655,1064.431685,
20110113T061917Z,"['2C.BB11.', '2C.BB12.', '2C.BB08.', '2C.BB16.']",2011-01-13T06:19:17.882974Z,11.655,855.3972668,
20110113T062403Z,"['2C.BB07.', '2C.BB12.', '2C.BB15.']",2011-01-13T06:24:03.017027Z,4.515947,728.3211509,
20110113T075946Z,"['2C.BB15.', '2C.BB12.', '2C.BB08.']",2011-01-13T07:59:46.897973Z,1.97,639.6706082,
20110113T093807Z,"['2C.BB15.', '2C.BB08.', '2C.BB10.']",2011-01-13T09:38:07.607027Z,1.375947,522.4658014,
20110113T093909Z,"['2C.BB08.', '2C.BB15.', '2C.BB01.']",2011-01-13T09:39:09.152027Z,7.790947,995.9809682,
20110113T094346Z,"['2C.BB08.', '2C.BB15.', '2C.BB07.']",2011-01-13T09:43:46.052026Z,5.455947,871.5357428,
20110113T101403Z,"['2C.BB08.', '2C.BB15.', '2C.BB10.', '2C.BB01.']",2011-01-13T10:14:03.712027Z,7.570947,1041.216176,
20110113T105109Z,"['2C.BB10.', '2C.BB12.', '2C.BB01.', '2C.BB07.']",2011-01-13T10:51:09.977027Z,6.810947,1588.901725,TELESEISM II
20110113T120618Z,"['2C.BB11.', '2C.BB07.', '2C.BB01.', '2C.BB17.', '2C.BB13.', '2C.BB06.', '2C.BB16.', '2C.BB10.', '2C.BB08.', '2C.BB12.', '2C.BB15.', '2C.BB04.', '2C.BB03.']",2011-01-13T12:06:18.392027Z,888.425947,22216.43249,"STICK-SLIP, PRATT14"
20110113T122505Z,"['2C.BB10.', '2C.BB12.', '2C.BB15.', '2C.BB01.']",2011-01-13T12:25:05.537027Z,47.090947,3878.294711,"STICK-SLIP, PRATT14"
20110113T123650Z,"['2C.BB06.', '2C.BB07.', '2C.BB10.']",2011-01-13T12:36:50.007027Z,3.945947,557.1848075,
20110113T135834Z,"['2C.BB07.', '2C.BB10.', '2C.BB12.']",2011-01-13T13:58:34.412973Z,1.025,379.9280782,
20110113T140455Z,"['2C.BB10.', '2C.BB12.', '2C.BB07.']",2011-01-13T14:04:55.202027Z,5.620947,918.0438394,
20110113T141427Z,"['2C.BB07.', '2C.BB15.', '2C.BB12.', '2C.BB10.']",2011-01-13T14:14:27.692027Z,30.500947,1588.241993,
20110113T142749Z,"['2C.BB10.', '2C.BB12.', '2C.BB07.']",2011-01-13T14:27:49.677027Z,8.250947,1242.270642,
20110113T150501Z,"['2C.BB07.', '2C.BB13.', '2C.BB12.']",2011-01-13T15:05:01.582027Z,5.550947,962.304838,
20110113T151015Z,"['2C.BB03.', '2C.BB07.', '2C.BB12.']",2011-01-13T15:10:15.207973Z,7.035,782.0817118,
20110113T152821Z,"['2C.BB12.', '2C.BB13.', '2C.BB07.']",2011-01-13T15:28:21.842974Z,1.76,610.4300279,
20110113T153037Z,"['2C.BB07.', '2C.BB12.', '2C.BB13.']",2011-01-13T15:30:37.847027Z,3.425947,885.861196,
20110113T161446Z,"['2C.BB07.', '2C.BB12.', '2C.BB13.', '2C.BB16.']",2011-01-13T16:14:46.652973Z,21.18,1053.175173,TELESEISM II
20110113T161953Z,"['2C.BB13.', '2C.BB12.', '2C.BB07.']",2011-01-13T16:19:53.147973Z,2.2,634.2767428,
20110113T162215Z,"['2C.BB07.', '2C.BB13.', '2C.BB16.', '2C.BB15.']",2011-01-13T16:22:15.222973Z,36.64,1636.933737,
20110113T162244Z,"['2C.BB13.', '2C.BB12.', '2C.BB15.', '2C.BB07.']",2011-01-13T16:22:44.227027Z,17.510947,1401.66288,
20110113T162716Z,"['2C.BB07.', '2C.BB10.', '2C.BB04.', '2C.BB01.', '2C.BB03.', '2C.BB08.', '2C.BB14.', '2C.BB11.', '2C.BB06.', '2C.BB12.', '2C.BB15.', '2C.BB13.', '2C.BB16.', '2C.BB17.']",2011-01-13T16:27:16.727027Z,2218.610947,37304.62424,TELESEISM I
20110113T170454Z,"['2C.BB12.', '2C.BB15.', '2C.BB01.', '2C.BB10.', '2C.BB03.', '2C.BB04.', '2C.BB13.', '2C.BB14.', '2C.BB07.', '2C.BB16.', '2C.BB08.', '2C.BB17.', '2C.BB11.', '2C.BB06.']",2011-01-13T17:04:54.972027Z,86.800947,13546.49512,
20110113T170810Z,"['2C.BB04.', '2C.BB03.', '2C.BB14.', '2C.BB15.', '2C.BB10.', '2C.BB01.', '2C.BB07.', '2C.BB11.', '2C.BB06.', '2C.BB13.', '2C.BB17.', '2C.BB08.', '2C.BB16.']",2011-01-13T17:08:10.282027Z,127.745947,12397.37383,TELESEISM I
20110113T171041Z,"['2C.BB12.', '2C.BB08.', '2C.BB13.']",2011-01-13T17:10:41.287027Z,2.345947,3729.530552,
20110113T171347Z,"['2C.BB12.', '2C.BB01.', '2C.BB04.', '2C.BB08.', '2C.BB13.', '2C.BB17.', '2C.BB11.', '2C.BB16.', '2C.BB07.']",2011-01-13T17:13:47.547027Z,46.225947,9957.887391,
20110113T171507Z,"['2C.BB04.', '2C.BB15.', '2C.BB01.', '2C.BB03.', '2C.BB07.', '2C.BB11.']",2011-01-13T17:15:07.777027Z,22.595947,9471.847423,
20110113T171951Z,"['2C.BB12.', '2C.BB15.', '2C.BB17.', '2C.BB13.', '2C.BB08.', '2C.BB16.', '2C.BB11.']",2011-01-13T17:19:51.712027Z,27.405947,7557.326673,TELESEISM I
20110113T172342Z,"['2C.BB04.', '2C.BB03.', '2C.BB10.', '2C.BB14.', '2C.BB07.', '2C.BB01.']",2011-01-13T17:23:42.982973Z,25.085,6276.391032,
20110113T172824Z,"['2C.BB11.', '2C.BB12.', '2C.BB15.', '2C.BB07.', '2C.BB01.', '2C.BB17.']",2011-01-13T17:28:24.552026Z,22.765947,4957.558687,
20110113T173233Z,"['2C.BB17.', '2C.BB10.', '2C.BB04.']",2011-01-13T17:32:33.612973Z,4.535,2502.033681,
20110113T173319Z,"['2C.BB15.', '2C.BB07.', '2C.BB01.', '2C.BB11.', '2C.BB17.']",2011-01-13T17:33:19.992026Z,9.930947,4011.830898,
20110113T173830Z,"['2C.BB16.', '2C.BB08.', '2C.BB11.']",2011-01-13T17:38:30.607027Z,17.365947,3729.992829,
20110113T174106Z,"['2C.BB10.', '2C.BB04.', '2C.BB07.', '2C.BB01.', '2C.BB11.', '2C.BB13.', '2C.BB12.']",2011-01-13T17:41:06.977027Z,76.225947,3828.590091,
20110113T174106Z,"['2C.BB10.', '2C.BB04.', '2C.BB07.', '2C.BB01.', '2C.BB11.', '2C.BB13.', '2C.BB12.', '2C.BB08.']",2011-01-13T17:41:06.977027Z,88.480947,3858.132527,
